Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:1903829,positive regulation of protein localization,19_GO:0051179 localization,-5.7,3.3,5.9,30244,470,407,21,5.2,1.1,2181|3320|4035|4038|5478|5573|5962|6950|7037|7531|8878|10075|10155|10399|10497|10575|10576|10694|10802|23255|89866,ACSL3|HSP90AA1|LRP1|LRP4|PPIA|PRKAR1A|RDX|TCP1|TFRC|YWHAE|SQSTM1|HUWE1|TRIM28|RACK1|UNC13B|CCT4|CCT2|CCT8|SEC24A|MTCL1|SEC16B,-4.3
MyList,Reactome Gene Sets,6,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,,-5.7,6.1,6.9,30244,134,407,11,2.7,0.8,81|87|334|351|813|3959|5478|7018|7057|7076|7094,ACTN4|ACTN1|APLP2|APP|CALU|LGALS3BP|PPIA|TF|THBS1|TIMP1|TLN1,-4.2
MyList,GO Biological Processes,19,GO:1902416,positive regulation of mRNA binding,19_GO:0065007 biological regulation,-5.7,37,12,30244,8,407,4,0.98,0.49,1981|3646|8663|8664,EIF4G1|EIF3E|EIF3C|EIF3D,-4.2
MyList,CORUM,33,CORUM:126,CCT complex (chaperonin containing TCP1 complex),,-5.7,37,12,30244,8,407,4,0.98,0.49,6950|10575|10576|10694,TCP1|CCT4|CCT2|CCT8,-4.2
MyList,GO Biological Processes,19,GO:0010603,regulation of cytoplasmic mRNA processing body assembly,19_GO:0050789 regulation of biological process,-5.7,37,12,30244,8,407,4,0.98,0.49,4848|23019|57472|246175,CNOT2|CNOT1|CNOT6|CNOT6L,-4.2
MyList,GO Biological Processes,19,GO:0045861,negative regulation of proteolysis,19_GO:0048519 negative regulation of biological process,-5.7,3.9,6.1,30244,323,407,17,4.2,0.99,334|351|871|1508|1522|1654|1718|4035|4057|6599|6695|6737|7057|7076|7077|8239|8667,APLP2|APP|SERPINH1|CTSB|CTSZ|DDX3X|DHCR24|LRP1|LTF|SMARCC1|SPOCK1|TRIM21|THBS1|TIMP1|TIMP2|USP9X|EIF3H,-4.2
MyList,GO Biological Processes,19,GO:0048524,positive regulation of viral process,19_GO:0016032 viral process,-5.6,9.3,7.8,30244,64,407,8,2,0.69,558|1654|5034|5478|6737|6780|23367|23633,AXL|DDX3X|P4HB|PPIA|TRIM21|STAU1|LARP1|KPNA6,-4.2
MyList,Reactome Gene Sets,6,R-HSA-9609690,HCMV Early Events,,-5.6,6.1,6.9,30244,135,407,11,2.7,0.8,4927|5931|6396|7280|7846|9631|10155|10382|55746|84617|347733,NUP88|RBBP7|SEC13|TUBB2A|TUBA1A|NUP155|TRIM28|TUBB4A|NUP133|TUBB6|TUBB2B,-4.2
MyList,CORUM,33,CORUM:6394,CNOT1-CNOT2-CNOT3 complex,,-5.6,74,15,30244,3,407,3,0.74,0.42,4848|4849|23019,CNOT2|CNOT3|CNOT1,-4.2
MyList,CORUM,33,CORUM:6189,ArgRS-GlnRS-AIMP1 complex,,-5.6,74,15,30244,3,407,3,0.74,0.42,5859|5917|9255,QARS1|RARS1|AIMP1,-4.2
MyList,GO Biological Processes,19,GO:0006435,threonyl-tRNA aminoacylation,19_GO:0008152 metabolic process,-5.6,74,15,30244,3,407,3,0.74,0.42,6897|80222|123283,TARS1|TARS2|TARS3,-4.2
MyList,GO Biological Processes,19,GO:0030833,regulation of actin filament polymerization,19_GO:0050789 regulation of biological process,-5.6,6,6.8,30244,136,407,11,2.7,0.8,829|830|832|2017|5962|6709|6712|9530|23191|25959|51429,CAPZA1|CAPZA2|CAPZB|CTTN|RDX|SPTAN1|SPTBN2|BAG4|CYFIP1|KANK2|SNX9,-4.2
MyList,Reactome Gene Sets,6,R-HSA-1632852,Macroautophagy,,-5.6,6,6.8,30244,136,407,11,2.7,0.8,1460|3320|5830|7280|7415|7431|7846|8878|10382|84617|347733,CSNK2B|HSP90AA1|PEX5|TUBB2A|VCP|VIM|TUBA1A|SQSTM1|TUBB4A|TUBB6|TUBB2B,-4.2
MyList,GO Biological Processes,19,GO:0006406,mRNA export from nucleus,19_GO:0051179 localization,-5.6,9.1,7.7,30244,65,407,8,2,0.69,4686|4927|5976|7514|9631|55110|55746|84248,NCBP1|NUP88|UPF1|XPO1|NUP155|MAGOHB|NUP133|FYTTD1,-4.2
MyList,GO Biological Processes,19,GO:0071345,cellular response to cytokine stimulus,19_GO:0050896 response to stimulus,-5.6,2.7,5.6,30244,730,407,27,6.6,1.2,81|506|558|824|857|1460|1809|1974|2058|2194|3615|3654|4015|4313|5034|5976|7037|7057|7186|7431|7804|8570|9100|9125|9521|9530|27101,ACTN4|ATP5F1B|AXL|CAPN2|CAV1|CSNK2B|DPYSL3|EIF4A2|EPRS1|FASN|IMPDH2|IRAK1|LOX|MMP2|P4HB|UPF1|TFRC|THBS1|TRAF2|VIM|LRP8|KHSRP|USP10|CNOT9|EEF1E1|BAG4|CACYBP,-4.2
MyList,GO Biological Processes,19,GO:0042176,regulation of protein catabolic process,19_GO:0008152 metabolic process,-5.6,3.7,6,30244,364,407,18,4.4,1,857|3320|3949|4035|5476|5700|5704|5962|6599|7076|7077|7415|7514|8239|8667|10399|29763|51429,CAV1|HSP90AA1|LDLR|LRP1|CTSA|PSMC1|PSMC4|RDX|SMARCC1|TIMP1|TIMP2|VCP|XPO1|USP9X|EIF3H|RACK1|PACSIN3|SNX9,-4.2
MyList,Reactome Gene Sets,6,R-HSA-69620,Cell Cycle Checkpoints,,-5.6,4.1,6.1,30244,293,407,16,3.9,0.96,5516|5518|5684|5700|5704|5905|6117|6118|6396|7465|7514|7529|7531|7532|8924|55746,PPP2CB|PPP2R1A|PSMA3|PSMC1|PSMC4|RANGAP1|RPA1|RPA2|SEC13|WEE1|XPO1|YWHAB|YWHAE|YWHAG|HERC2|NUP133,-4.1
MyList,Reactome Gene Sets,6,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,,-5.5,7.6,7.2,30244,88,407,9,2.2,0.73,1981|5684|5700|5704|6418|7514|7529|8125|8570,EIF4G1|PSMA3|PSMC1|PSMC4|SET|XPO1|YWHAB|ANP32A|KHSRP,-4.1
MyList,Reactome Gene Sets,6,R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,,-5.5,7.6,7.2,30244,88,407,9,2.2,0.73,3320|5518|7531|7532|7846|9738|10121|10382|84962,HSP90AA1|PPP2R1A|YWHAE|YWHAG|TUBA1A|CCP110|ACTR1A|TUBB4A|AJUBA,-4.1
MyList,Reactome Gene Sets,6,R-HSA-190828,Gap junction trafficking,,-5.5,11,8.1,30244,47,407,7,1.7,0.64,1213|7280|7846|8218|10382|84617|347733,CLTC|TUBB2A|TUBA1A|CLTCL1|TUBB4A|TUBB6|TUBB2B,-4.1
MyList,GO Biological Processes,19,GO:0031400,negative regulation of protein modification process,19_GO:0048519 negative regulation of biological process,-5.5,3.2,5.8,30244,483,407,21,5.2,1.1,857|1499|1981|3066|3301|4035|5478|5518|5573|5783|5859|6224|6418|6737|7529|7531|7532|8878|10399|27250|54431,CAV1|CTNNB1|EIF4G1|HDAC2|DNAJA1|LRP1|PPIA|PPP2R1A|PRKAR1A|PTPN13|QARS1|RPS20|SET|TRIM21|YWHAB|YWHAE|YWHAG|SQSTM1|RACK1|PDCD4|DNAJC10,-4.1
MyList,GO Biological Processes,19,GO:0051098,regulation of binding,19_GO:0065007 biological regulation,-5.5,3.6,5.9,30244,368,407,18,4.4,1,351|857|1460|1499|1981|3066|3646|4015|4035|4686|4830|5516|6737|8239|8663|8664|10155|10399,APP|CAV1|CSNK2B|CTNNB1|EIF4G1|HDAC2|EIF3E|LOX|LRP1|NCBP1|NME1|PPP2CB|TRIM21|USP9X|EIF3C|EIF3D|TRIM28|RACK1,-4.1
MyList,GO Biological Processes,19,GO:0051640,organelle localization,19_GO:0051179 localization,-5.5,3.1,5.7,30244,524,407,22,5.4,1.1,81|372|1000|1499|4430|4643|4747|4927|5537|7514|7846|9321|9919|10342|10497|22820|26286|55288|79443|85440|89866|157769,ACTN4|ARCN1|CDH2|CTNNB1|MYO1B|MYO1E|NEFL|NUP88|PPP6C|XPO1|TUBA1A|TRIP11|SEC16A|TFG|UNC13B|COPG1|ARFGAP3|RHOT1|FYCO1|DOCK7|SEC16B|FAM91A1,-4.1
MyList,GO Biological Processes,19,GO:1904872,regulation of telomerase RNA localization to Cajal body,19_GO:0051179 localization,-5.5,21,9.7,30244,18,407,5,1.2,0.55,6950|8607|10575|10576|10694,TCP1|RUVBL1|CCT4|CCT2|CCT8,-4.1
MyList,Reactome Gene Sets,6,R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,,-5.5,21,9.7,30244,18,407,5,1.2,0.55,7280|7846|10382|84617|347733,TUBB2A|TUBA1A|TUBB4A|TUBB6|TUBB2B,-4.1
MyList,GO Biological Processes,19,GO:0019081,viral translation,19_GO:0016032 viral process,-5.5,21,9.7,30244,18,407,5,1.2,0.55,8661|8662|8664|8665|51386,EIF3A|EIF3B|EIF3D|EIF3F|EIF3L,-4.1
MyList,Reactome Gene Sets,6,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,,-5.5,5.3,6.5,30244,168,407,12,2.9,0.84,829|830|832|3066|5573|7280|7465|7846|10382|84617|85440|347733,CAPZA1|CAPZA2|CAPZB|HDAC2|PRKAR1A|TUBB2A|WEE1|TUBA1A|TUBB4A|TUBB6|DOCK7|TUBB2B,-4.1
MyList,Reactome Gene Sets,6,R-HSA-71387,Metabolism of carbohydrates,,-5.5,4,6.1,30244,297,407,16,3.9,0.96,2584|2720|3339|4927|5230|5255|5256|5257|5261|5516|5518|6396|8604|9631|55746|375790,GALK1|GLB1|HSPG2|NUP88|PGK1|PHKA1|PHKA2|PHKB|PHKG2|PPP2CB|PPP2R1A|SEC13|SLC25A12|NUP155|NUP133|AGRN,-4.1
MyList,Reactome Gene Sets,6,R-HSA-5663220,RHO GTPases Activate Formins,,-5.5,5.8,6.7,30244,140,407,11,2.7,0.8,5516|5518|5905|6396|7280|7514|7846|10382|55746|84617|347733,PPP2CB|PPP2R1A|RANGAP1|SEC13|TUBB2A|XPO1|TUBA1A|TUBB4A|NUP133|TUBB6|TUBB2B,-4.1
MyList,GO Biological Processes,19,GO:1901222,regulation of NIK/NF-kappaB signaling,19_GO:0050896 response to stimulus,-5.5,6.5,6.9,30244,114,407,10,2.5,0.77,81|351|811|1540|1654|3654|7205|10616|27250|192669,ACTN4|APP|CALR|CYLD|DDX3X|IRAK1|TRIP6|RBCK1|PDCD4|AGO3,-4.1
MyList,GO Biological Processes,19,GO:0051650,establishment of vesicle localization,19_GO:0051179 localization,-5.4,5.2,6.5,30244,170,407,12,2.9,0.84,81|1499|4430|4643|5537|9321|9919|10342|26286|79443|89866|157769,ACTN4|CTNNB1|MYO1B|MYO1E|PPP6C|TRIP11|SEC16A|TFG|ARFGAP3|FYCO1|SEC16B|FAM91A1,-4
MyList,WikiPathways,27,WP5312,Metabolic pathways of fibroblasts,,-5.4,14,8.5,30244,32,407,6,1.5,0.6,871|4017|5033|5351|5831|10609,SERPINH1|LOXL2|P4HA1|PLOD1|PYCR1|P3H4,-4
MyList,Reactome Gene Sets,6,R-HSA-157858,Gap junction trafficking and regulation,,-5.4,11,7.9,30244,49,407,7,1.7,0.64,1213|7280|7846|8218|10382|84617|347733,CLTC|TUBB2A|TUBA1A|CLTCL1|TUBB4A|TUBB6|TUBB2B,-4
MyList,GO Biological Processes,19,GO:0045727,positive regulation of translation,19_GO:0048518 positive regulation of biological process,-5.4,5.7,6.6,30244,143,407,11,2.7,0.8,1654|1981|3276|3646|7057|7431|8663|8664|23107|23185|23367,DDX3X|EIF4G1|PRMT1|EIF3E|THBS1|VIM|EIF3C|EIF3D|MRPS27|LARP4B|LARP1,-4
MyList,Reactome Gene Sets,6,R-HSA-190872,Transport of connexons to the plasma membrane,,-5.4,20,9.4,30244,19,407,5,1.2,0.55,7280|7846|10382|84617|347733,TUBB2A|TUBA1A|TUBB4A|TUBB6|TUBB2B,-4
MyList,GO Biological Processes,19,GO:0030036,actin cytoskeleton organization,19_GO:0009987 cellular process,-5.3,3.1,5.6,30244,536,407,22,5.4,1.1,81|87|811|829|830|832|1266|1809|2017|4430|4643|5573|6709|6712|7018|7094|7184|9260|9828|9855|10163|11252,ACTN4|ACTN1|CALR|CAPZA1|CAPZA2|CAPZB|CNN3|DPYSL3|CTTN|MYO1B|MYO1E|PRKAR1A|SPTAN1|SPTBN2|TF|TLN1|HSP90B1|PDLIM7|ARHGEF17|FARP2|WASF2|PACSIN2,-4
MyList,GO Biological Processes,19,GO:0010639,negative regulation of organelle organization,19_GO:0048519 negative regulation of biological process,-5.3,3.7,5.9,30244,341,407,17,4.2,0.99,829|830|832|1859|5962|6709|6712|7037|9100|9319|9738|10075|10163|10382|10432|25959|79598,CAPZA1|CAPZA2|CAPZB|DYRK1A|RDX|SPTAN1|SPTBN2|TFRC|USP10|TRIP13|CCP110|HUWE1|WASF2|TUBB4A|RBM14|KANK2|CEP97,-4
MyList,Reactome Gene Sets,6,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,,-5.3,8.5,7.3,30244,70,407,8,2,0.69,3320|5518|7531|7532|7846|9738|10121|10382,HSP90AA1|PPP2R1A|YWHAE|YWHAG|TUBA1A|CCP110|ACTR1A|TUBB4A,-4
MyList,Reactome Gene Sets,6,R-HSA-380259,Loss of Nlp from mitotic centrosomes,,-5.3,8.5,7.3,30244,70,407,8,2,0.69,3320|5518|7531|7532|7846|9738|10121|10382,HSP90AA1|PPP2R1A|YWHAE|YWHAG|TUBA1A|CCP110|ACTR1A|TUBB4A,-4
MyList,Reactome Gene Sets,6,R-HSA-5694530,Cargo concentration in the ER,,-5.3,14,8.4,30244,33,407,6,1.5,0.6,1522|9632|10427|10484|10802|375056,CTSZ|SEC24C|SEC24B|SEC23A|SEC24A|MIA3,-4
MyList,GO Biological Processes,19,GO:0030705,cytoskeleton-dependent intracellular transport,19_GO:0051179 localization,-5.3,4.7,6.2,30244,205,407,13,3.2,0.87,81|351|667|4430|4643|4651|4747|5813|6780|7846|22820|55288|79443,ACTN4|APP|DST|MYO1B|MYO1E|MYO10|NEFL|PURA|STAU1|TUBA1A|COPG1|RHOT1|FYCO1,-3.9
MyList,WikiPathways,27,WP2359,Parkin-ubiquitin proteasomal system pathway,,-5.3,8.4,7.3,30244,71,407,8,2,0.69,3310|5700|5704|7280|7846|10382|84617|347733,HSPA6|PSMC1|PSMC4|TUBB2A|TUBA1A|TUBB4A|TUBB6|TUBB2B,-3.9
MyList,GO Biological Processes,19,GO:0031333,negative regulation of protein-containing complex assembly,19_GO:0048519 negative regulation of biological process,-5.3,5.6,6.5,30244,147,407,11,2.7,0.8,829|830|832|1654|1859|5830|5962|6709|6712|10382|25959,CAPZA1|CAPZA2|CAPZB|DDX3X|DYRK1A|PEX5|RDX|SPTAN1|SPTBN2|TUBB4A|KANK2,-3.9
MyList,Reactome Gene Sets,6,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,,-5.3,3.8,5.9,30244,309,407,16,3.9,0.96,5684|5700|5704|6737|7174|7318|8065|8139|8924|9867|10075|10616|23352|51320|64219|114088,PSMA3|PSMC1|PSMC4|TRIM21|TPP2|UBA7|CUL5|GAN|HERC2|PJA2|HUWE1|RBCK1|UBR4|MEX3C|PJA1|TRIM9,-3.9
MyList,Reactome Gene Sets,6,R-HSA-165054,Rev-mediated nuclear export of HIV RNA,,-5.3,13,8.3,30244,34,407,6,1.5,0.6,4927|5905|6396|7514|9631|55746,NUP88|RANGAP1|SEC13|XPO1|NUP155|NUP133,-3.9
MyList,Canonical Pathways,11,M30,PID HDAC CLASSII PATHWAY,,-5.3,13,8.3,30244,34,407,6,1.5,0.6,3320|5905|7280|7514|7529|7531,HSP90AA1|RANGAP1|TUBB2A|XPO1|YWHAB|YWHAE,-3.9
MyList,Reactome Gene Sets,6,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,,-5.2,8.3,7.2,30244,72,407,8,2,0.69,7280|7529|7531|7532|7846|10382|84617|347733,TUBB2A|YWHAB|YWHAE|YWHAG|TUBA1A|TUBB4A|TUBB6|TUBB2B,-3.9
MyList,Reactome Gene Sets,6,R-HSA-199992,trans-Golgi Network Vesicle Budding,,-5.2,8.3,7.2,30244,72,407,8,2,0.69,351|1213|1362|1522|2495|2804|7037|51429,APP|CLTC|CPD|CTSZ|FTH1|GOLGB1|TFRC|SNX9,-3.9
MyList,Reactome Gene Sets,6,R-HSA-5358351,Signaling by Hedgehog,,-5.2,5.5,6.4,30244,149,407,11,2.7,0.8,5034|5573|5684|5700|5704|7280|7415|7846|10382|84617|347733,P4HB|PRKAR1A|PSMA3|PSMC1|PSMC4|TUBB2A|VCP|TUBA1A|TUBB4A|TUBB6|TUBB2B,-3.9
MyList,Reactome Gene Sets,6,R-HSA-162587,HIV Life Cycle,,-5.2,5.5,6.4,30244,149,407,11,2.7,0.8,3836|4686|4927|5437|5478|5905|6396|6829|7514|9631|55746,KPNA1|NCBP1|NUP88|POLR2H|PPIA|RANGAP1|SEC13|SUPT5H|XPO1|NUP155|NUP133,-3.9
MyList,Reactome Gene Sets,6,R-HSA-8854518,AURKA Activation by TPX2,,-5.2,8.1,7.1,30244,73,407,8,2,0.69,3320|5518|7531|7532|7846|9738|10121|10382,HSP90AA1|PPP2R1A|YWHAE|YWHAG|TUBA1A|CCP110|ACTR1A|TUBB4A,-3.8
MyList,Reactome Gene Sets,6,R-HSA-390450,Folding of actin by CCT/TriC,,-5.2,30,11,30244,10,407,4,0.98,0.49,6950|10575|10576|10694,TCP1|CCT4|CCT2|CCT8,-3.8
MyList,GO Biological Processes,19,GO:1904851,positive regulation of establishment of protein localization to telomere,19_GO:0051179 localization,-5.2,30,11,30244,10,407,4,0.98,0.49,6950|10575|10576|10694,TCP1|CCT4|CCT2|CCT8,-3.8
MyList,GO Biological Processes,19,GO:1902415,regulation of mRNA binding,19_GO:0065007 biological regulation,-5.2,30,11,30244,10,407,4,0.98,0.49,1981|3646|8663|8664,EIF4G1|EIF3E|EIF3C|EIF3D,-3.8
MyList,CORUM,33,CORUM:6247,BBS-chaperonin complex,,-5.2,30,11,30244,10,407,4,0.98,0.49,6950|10575|10576|10694,TCP1|CCT4|CCT2|CCT8,-3.8
MyList,GO Biological Processes,19,GO:0051693,actin filament capping,19_GO:0048519 negative regulation of biological process,-5.2,13,8.1,30244,35,407,6,1.5,0.6,829|830|832|5962|6709|6712,CAPZA1|CAPZA2|CAPZB|RDX|SPTAN1|SPTBN2,-3.8
MyList,GO Biological Processes,19,GO:1901699,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-5.2,2.8,5.4,30244,635,407,24,5.9,1.2,196|351|824|857|1495|1499|2058|2200|3066|4035|4313|5573|5747|5905|6599|7184|7186|7431|7532|23191|23367|51520|115004|375790,AHR|APP|CAPN2|CAV1|CTNNA1|CTNNB1|EPRS1|FBN1|HDAC2|LRP1|MMP2|PRKAR1A|PTK2|RANGAP1|SMARCC1|HSP90B1|TRAF2|VIM|YWHAG|CYFIP1|LARP1|LARS1|CGAS|AGRN,-3.8
MyList,Reactome Gene Sets,6,R-HSA-9612973,Autophagy,,-5.2,5.4,6.3,30244,151,407,11,2.7,0.8,1460|3320|5830|7280|7415|7431|7846|8878|10382|84617|347733,CSNK2B|HSP90AA1|PEX5|TUBB2A|VCP|VIM|TUBA1A|SQSTM1|TUBB4A|TUBB6|TUBB2B,-3.8
MyList,GO Biological Processes,19,GO:2001238,positive regulation of extrinsic apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-5.2,9.8,7.5,30244,53,407,7,1.7,0.64,857|1495|1540|5518|7057|7186|10616,CAV1|CTNNA1|CYLD|PPP2R1A|THBS1|TRAF2|RBCK1,-3.8
MyList,WikiPathways,27,WP2864,Apoptosis-related network due to altered Notch3 in ovarian cancer,,-5.2,9.8,7.5,30244,53,407,7,1.7,0.64,351|1495|5747|7057|7431|8065|8878,APP|CTNNA1|PTK2|THBS1|VIM|CUL5|SQSTM1,-3.8
MyList,GO Biological Processes,19,GO:0018193,peptidyl-amino acid modification,19_GO:0008152 metabolic process,-5.1,2.7,5.3,30244,726,407,26,6.4,1.2,790|857|1460|1859|3276|4015|4016|4017|5033|5034|5351|5478|5479|5747|5905|7465|8607|10155|10419|10549|10609|22853|26168|79084|85313|259282,CAD|CAV1|CSNK2B|DYRK1A|PRMT1|LOX|LOXL1|LOXL2|P4HA1|P4HB|PLOD1|PPIA|PPIB|PTK2|RANGAP1|WEE1|RUVBL1|TRIM28|PRMT5|PRDX4|P3H4|LMTK2|SENP3|WDR77|PPIL4|BOD1L1,-3.8
MyList,Reactome Gene Sets,6,R-HSA-5620912,Anchoring of the basal body to the plasma membrane,,-5.1,6.8,6.7,30244,98,407,9,2.2,0.73,3320|5518|7531|7532|7846|9738|10121|10382|79598,HSP90AA1|PPP2R1A|YWHAE|YWHAG|TUBA1A|CCP110|ACTR1A|TUBB4A|CEP97,-3.8
MyList,GO Biological Processes,19,GO:0030029,actin filament-based process,19_GO:0009987 cellular process,-5.1,2.9,5.4,30244,597,407,23,5.7,1.1,81|87|811|829|830|832|1266|1809|2017|4430|4643|5573|6709|6712|7018|7094|7184|9260|9631|9828|9855|10163|11252,ACTN4|ACTN1|CALR|CAPZA1|CAPZA2|CAPZB|CNN3|DPYSL3|CTTN|MYO1B|MYO1E|PRKAR1A|SPTAN1|SPTBN2|TF|TLN1|HSP90B1|PDLIM7|NUP155|ARHGEF17|FARP2|WASF2|PACSIN2,-3.8
MyList,Reactome Gene Sets,6,R-HSA-177243,Interactions of Rev with host cellular proteins,,-5.1,12,8,30244,36,407,6,1.5,0.6,4927|5905|6396|7514|9631|55746,NUP88|RANGAP1|SEC13|XPO1|NUP155|NUP133,-3.7
MyList,GO Biological Processes,19,GO:0048858,cell projection morphogenesis,19_GO:0032502 developmental process,-5.1,3.1,5.5,30244,474,407,20,4.9,1.1,334|351|1267|1499|2017|3320|4038|4747|4853|5747|7204|7436|7465|7804|7846|8239|10163|11252|23191|85440,APLP2|APP|CNP|CTNNB1|CTTN|HSP90AA1|LRP4|NEFL|NOTCH2|PTK2|TRIO|VLDLR|WEE1|LRP8|TUBA1A|USP9X|WASF2|PACSIN2|CYFIP1|DOCK7,-3.7
MyList,WikiPathways,27,WP4949,16p11.2 proximal deletion syndrome,,-5.1,7.8,7,30244,76,407,8,2,0.69,5516|5518|6950|7186|10497|10575|10576|10694,PPP2CB|PPP2R1A|TCP1|TRAF2|UNC13B|CCT4|CCT2|CCT8,-3.7
MyList,GO Biological Processes,19,GO:0008064,regulation of actin polymerization or depolymerization,19_GO:0050789 regulation of biological process,-5.1,5.3,6.2,30244,155,407,11,2.7,0.8,829|830|832|2017|5962|6709|6712|9530|23191|25959|51429,CAPZA1|CAPZA2|CAPZB|CTTN|RDX|SPTAN1|SPTBN2|BAG4|CYFIP1|KANK2|SNX9,-3.7
MyList,Reactome Gene Sets,6,R-HSA-9700206,Signaling by ALK in cancer,,-5.1,9.5,7.3,30244,55,407,7,1.7,0.64,1213|5573|6801|8878|10342|22872|80304,CLTC|PRKAR1A|STRN|SQSTM1|TFG|SEC31A|WDCP,-3.7
MyList,WikiPathways,27,WP2272,Pathogenic Escherichia coli infection,,-5.1,9.5,7.3,30244,55,407,7,1.7,0.64,1499|2017|7280|7846|10382|84617|347733,CTNNB1|CTTN|TUBB2A|TUBA1A|TUBB4A|TUBB6|TUBB2B,-3.7
MyList,Reactome Gene Sets,6,R-HSA-1655829,Regulation of cholesterol biosynthesis by SREBP (SREBF),,-5.1,9.5,7.3,30244,55,407,7,1.7,0.64,31|2194|9632|10427|10484|10802|96764,ACACA|FASN|SEC24C|SEC24B|SEC23A|SEC24A|TGS1,-3.7
MyList,Reactome Gene Sets,6,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,,-5.1,9.5,7.3,30244,55,407,7,1.7,0.64,1213|5573|6801|8878|10342|22872|80304,CLTC|PRKAR1A|STRN|SQSTM1|TFG|SEC31A|WDCP,-3.7
MyList,GO Biological Processes,19,GO:0043086,negative regulation of catalytic activity,19_GO:0065007 biological regulation,-5.1,2.8,5.3,30244,646,407,24,5.9,1.2,334|351|857|871|1508|1654|1718|1974|3301|4035|4057|5478|5573|5859|5962|6695|7057|7076|7077|7532|9530|27250|55832|84962,APLP2|APP|CAV1|SERPINH1|CTSB|DDX3X|DHCR24|EIF4A2|DNAJA1|LRP1|LTF|PPIA|PRKAR1A|QARS1|RDX|SPOCK1|THBS1|TIMP1|TIMP2|YWHAG|BAG4|PDCD4|CAND1|AJUBA,-3.7
MyList,GO Biological Processes,19,GO:0120035,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-5,2.8,5.3,30244,647,407,24,5.9,1.2,832|857|1000|1540|1809|3066|3320|4038|4076|4651|4747|5962|6695|7431|7436|7804|9738|10163|23191|23499|55714|79598|347733|375790,CAPZB|CAV1|CDH2|CYLD|DPYSL3|HDAC2|HSP90AA1|LRP4|CAPRIN1|MYO10|NEFL|RDX|SPOCK1|VIM|VLDLR|LRP8|CCP110|WASF2|CYFIP1|MACF1|TENM3|CEP97|TUBB2B|AGRN,-3.7
MyList,GO Biological Processes,19,GO:0033144,negative regulation of intracellular steroid hormone receptor signaling pathway,19_GO:0048519 negative regulation of biological process,-5,12,7.9,30244,37,407,6,1.5,0.6,811|4848|9125|23019|25959|29966,CALR|CNOT2|CNOT9|CNOT1|KANK2|STRN3,-3.7
MyList,Reactome Gene Sets,6,R-HSA-389977,Post-chaperonin tubulin folding pathway,,-5,17,8.7,30244,22,407,5,1.2,0.55,7280|7846|10382|84617|347733,TUBB2A|TUBA1A|TUBB4A|TUBB6|TUBB2B,-3.7
MyList,KEGG Pathway,24,hsa05100,Bacterial invasion of epithelial cells,,-5,7.7,6.9,30244,77,407,8,2,0.69,857|1213|1495|1499|2017|5747|8218|10163,CAV1|CLTC|CTNNA1|CTNNB1|CTTN|PTK2|CLTCL1|WASF2,-3.7
MyList,CORUM,33,CORUM:4389,"EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)",,-5,56,13,30244,4,407,3,0.74,0.42,8661|8662|8668,EIF3A|EIF3B|EIF3I,-3.7
MyList,GO Biological Processes,19,GO:1904871,positive regulation of protein localization to Cajal body,19_GO:0051179 localization,-5,27,10,30244,11,407,4,0.98,0.49,6950|10575|10576|10694,TCP1|CCT4|CCT2|CCT8,-3.7
MyList,GO Biological Processes,19,GO:1904869,regulation of protein localization to Cajal body,19_GO:0051179 localization,-5,27,10,30244,11,407,4,0.98,0.49,6950|10575|10576|10694,TCP1|CCT4|CCT2|CCT8,-3.7
MyList,CORUM,33,CORUM:5177,"Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)",,-5,27,10,30244,11,407,4,0.98,0.49,87|1499|5747|7094,ACTN1|CTNNB1|PTK2|TLN1,-3.7
MyList,GO Biological Processes,19,GO:0034975,protein folding in endoplasmic reticulum,19_GO:0009987 cellular process,-5,27,10,30244,11,407,4,0.98,0.49,811|5034|7184|54431,CALR|P4HB|HSP90B1|DNAJC10,-3.7
MyList,GO Biological Processes,19,GO:0075522,IRES-dependent viral translational initiation,19_GO:0016032 viral process,-5,27,10,30244,11,407,4,0.98,0.49,8661|8662|8664|8665,EIF3A|EIF3B|EIF3D|EIF3F,-3.7
