ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0071383	cellular response to steroid hormone stimulus	1/53	213/18888	0.452235764257049	0.511491405797554	0.441818379907275	FOXO3	1
GO:0031032	actomyosin structure organization	1/53	215/18888	0.455340565717354	0.513601019225655	0.443640631418188	F11R	1
GO:0051648	vesicle localization	1/53	215/18888	0.455340565717354	0.513601019225655	0.443640631418188	SDC1	1
GO:1901888	regulation of cell junction assembly	1/53	215/18888	0.455340565717354	0.513601019225655	0.443640631418188	F11R	1
GO:0009612	response to mechanical stimulus	1/53	216/18888	0.456886484959949	0.514411142033711	0.444340402993086	F11R	1
GO:1903828	negative regulation of protein localization	1/53	216/18888	0.456886484959949	0.514411142033711	0.444340402993086	SAPCD2	1
GO:1901654	response to ketone	1/53	217/18888	0.4584280989433	0.515679752928979	0.445436209499563	FOXO3	1
GO:0045637	regulation of myeloid cell differentiation	1/53	218/18888	0.45996541942726	0.516941244437689	0.44652586638984	FOXO3	1
GO:0010810	regulation of cell-substrate adhesion	1/53	221/18888	0.464551737009409	0.521624037129806	0.450570790424188	PKP2	1
GO:1902115	regulation of organelle assembly	1/53	223/18888	0.467588028751098	0.524559494348028	0.453106393051605	SDC1	1
GO:0006457	protein folding	1/53	225/18888	0.470607426066748	0.52604768938936	0.454391872953506	WIPF1	1
GO:0045055	regulated exocytosis	1/53	225/18888	0.470607426066748	0.52604768938936	0.454391872953506	SYK	1
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	1/53	225/18888	0.470607426066748	0.52604768938936	0.454391872953506	SYK	1
GO:0071222	cellular response to lipopolysaccharide	1/53	225/18888	0.470607426066748	0.52604768938936	0.454391872953506	KMO	1
GO:0001906	cell killing	1/53	226/18888	0.472110818148325	0.527254040393862	0.455433900327509	SYK	1
GO:0042180	cellular ketone metabolic process	1/53	227/18888	0.473610021161836	0.528453551440002	0.456470019451075	KMO	1
GO:1903050	regulation of proteolysis involved in protein catabolic process	1/53	228/18888	0.475105046555889	0.529646253694144	0.457500257245227	CDK2	1
GO:0050920	regulation of chemotaxis	1/53	229/18888	0.476595905748415	0.530356947936687	0.458114143960216	MTUS1	1
GO:0071241	cellular response to inorganic substance	1/53	229/18888	0.476595905748415	0.530356947936687	0.458114143960216	CDK2	1
GO:0002685	regulation of leukocyte migration	1/53	230/18888	0.478082610126749	0.531060486494682	0.458721849705361	MTUS1	1
GO:0097191	extrinsic apoptotic signaling pathway	1/53	230/18888	0.478082610126749	0.531060486494682	0.458721849705361	FOXO3	1
GO:0019722	calcium-mediated signaling	1/53	232/18888	0.48104359983768	0.533872495176996	0.461150819393264	SYK	1
GO:0000082	G1/S transition of mitotic cell cycle	1/53	234/18888	0.48398810617848	0.536182901942826	0.463146513089455	CDK2	1
GO:0046434	organophosphate catabolic process	1/53	234/18888	0.48398810617848	0.536182901942826	0.463146513089455	DUT	1
GO:0050670	regulation of lymphocyte proliferation	1/53	237/18888	0.488374156125623	0.540560174589625	0.466927533625285	SYK	1
GO:0071219	cellular response to molecule of bacterial origin	1/53	238/18888	0.489828028289332	0.541687045519252	0.467900907337628	KMO	1
GO:0002573	myeloid leukocyte differentiation	1/53	239/18888	0.491277846761218	0.542325367250616	0.468452279794748	DIAPH3	1
GO:0031669	cellular response to nutrient levels	1/53	239/18888	0.491277846761218	0.542325367250616	0.468452279794748	FOXO3	1
GO:0065004	protein-DNA complex assembly	1/53	240/18888	0.492723622627036	0.542956970678551	0.468997849085085	MCM2	1
GO:1903313	positive regulation of mRNA metabolic process	1/53	240/18888	0.492723622627036	0.542956970678551	0.468997849085085	MEX3D	1
GO:0006813	potassium ion transport	1/53	241/18888	0.494165366942822	0.54310128303265	0.469122503868657	CDK2	1
GO:0032944	regulation of mononuclear cell proliferation	1/53	241/18888	0.494165366942822	0.54310128303265	0.469122503868657	SYK	1
GO:1903320	regulation of protein modification by small protein conjugation or removal	1/53	241/18888	0.494165366942822	0.54310128303265	0.469122503868657	FANCI	1
GO:0002703	regulation of leukocyte mediated immunity	1/53	246/18888	0.501314000161579	0.549500266491043	0.474649846992306	SYK	1
GO:0022604	regulation of cell morphogenesis	1/53	246/18888	0.501314000161579	0.549500266491043	0.474649846992306	F11R	1
GO:1901873	regulation of post-translational protein modification	1/53	246/18888	0.501314000161579	0.549500266491043	0.474649846992306	FANCI	1
GO:0048738	cardiac muscle tissue development	1/53	248/18888	0.504145616253197	0.55163116285451	0.476490482374222	PKP2	1
GO:0048863	stem cell differentiation	1/53	248/18888	0.504145616253197	0.55163116285451	0.476490482374222	MBD3	1
GO:0060047	heart contraction	1/53	249/18888	0.505555502644751	0.552687326110313	0.477402779889503	PKP2	1
GO:0032984	protein-containing complex disassembly	1/53	252/18888	0.509761604619901	0.556795847576922	0.480951657304874	DIAPH3	1
GO:0006164	purine nucleotide biosynthetic process	1/53	256/18888	0.515315173726485	0.562367656665514	0.485764499977834	KMO	1
GO:0001649	osteoblast differentiation	1/53	257/18888	0.516693892908135	0.56288388158178	0.486210407091007	CTHRC1	1
GO:0002699	positive regulation of immune effector process	1/53	257/18888	0.516693892908135	0.56288388158178	0.486210407091007	SYK	1
GO:0032886	regulation of microtubule-based process	1/53	258/18888	0.518068764019501	0.563887455058004	0.48707727836657	DIAPH3	1
GO:0097305	response to alcohol	1/53	259/18888	0.519439797594754	0.564885099221592	0.487939027993415	FOXO3	1
GO:0003015	heart process	1/53	260/18888	0.520807004139791	0.565382625454812	0.488368783472844	PKP2	1
GO:0009636	response to toxic substance	1/53	260/18888	0.520807004139791	0.565382625454812	0.488368783472844	SDC1	1
GO:0044843	cell cycle G1/S phase transition	1/53	262/18888	0.523529978021875	0.567347657089094	0.490066147462316	CDK2	1
GO:1903522	regulation of blood circulation	1/53	262/18888	0.523529978021875	0.567347657089094	0.490066147462316	PKP2	1
GO:0090068	positive regulation of cell cycle process	1/53	263/18888	0.524885766230016	0.568321435038249	0.490907281821581	AURKB	1
GO:0072522	purine-containing compound biosynthetic process	1/53	264/18888	0.526237769150275	0.569289423023317	0.491743414899254	KMO	1
GO:0014706	striated muscle tissue development	1/53	265/18888	0.52758599714829	0.570251647352456	0.492574569419914	PKP2	1
GO:0009141	nucleoside triphosphate metabolic process	1/53	266/18888	0.528930460561872	0.571208134212343	0.493400768003209	DUT	1
GO:0070663	regulation of leukocyte proliferation	1/53	267/18888	0.530271169701074	0.57215890966878	0.494222033164378	SYK	1
GO:0003007	heart morphogenesis	1/53	269/18888	0.532941366258203	0.573050275310507	0.49499198104477	PKP2	1
GO:0018108	peptidyl-tyrosine phosphorylation	1/53	269/18888	0.532941366258203	0.573050275310507	0.49499198104477	SYK	1
GO:0031668	cellular response to extracellular stimulus	1/53	269/18888	0.532941366258203	0.573050275310507	0.49499198104477	FOXO3	1
GO:0032868	response to insulin	1/53	269/18888	0.532941366258203	0.573050275310507	0.49499198104477	NUCKS1	1
GO:0018212	peptidyl-tyrosine modification	1/53	271/18888	0.535596668747731	0.575407657090259	0.497028251032785	SYK	1
GO:0043488	regulation of mRNA stability	1/53	273/18888	0.538237158658257	0.576748955355356	0.498186843767171	MEX3D	1
GO:0110053	regulation of actin filament organization	1/53	273/18888	0.538237158658257	0.576748955355356	0.498186843767171	F11R	1
GO:1901136	carbohydrate derivative catabolic process	1/53	273/18888	0.538237158658257	0.576748955355356	0.498186843767171	DUT	1
GO:0003018	vascular process in circulatory system	1/53	275/18888	0.540862917041232	0.579063398692723	0.500186024191538	SLC6A6	1
GO:0042113	B cell activation	1/53	278/18888	0.544774109232019	0.582748896536488	0.503369500332149	SYK	1
GO:0052548	regulation of endopeptidase activity	1/53	280/18888	0.547363390548155	0.585015214489559	0.505327110792522	SYK	1
GO:0018105	peptidyl-serine phosphorylation	1/53	282/18888	0.549938220607372	0.587262206370244	0.507268027689926	CDK2	1
GO:0043487	regulation of RNA stability	1/53	285/18888	0.553773542532037	0.590850226066371	0.510367303711478	MEX3D	1
GO:0051258	protein polymerization	1/53	287/18888	0.556312589638121	0.593050213482148	0.51226761887775	DIAPH3	1
GO:0016197	endosomal transport	1/53	289/18888	0.558837460528305	0.594721715271132	0.513711436318377	DIAPH3	1
GO:0045165	cell fate commitment	1/53	289/18888	0.558837460528305	0.594721715271132	0.513711436318377	MBD3	1
GO:0061013	regulation of mRNA catabolic process	1/53	290/18888	0.560094604170006	0.595549694596507	0.514426632077264	MEX3D	1
GO:0030100	regulation of endocytosis	1/53	291/18888	0.561348232838625	0.596372524289241	0.515137379662976	SYK	1
GO:0018209	peptidyl-serine modification	1/53	294/18888	0.565088125270316	0.599833082588389	0.518126556497571	CDK2	1
GO:0048562	embryonic organ morphogenesis	1/53	297/18888	0.568796728410714	0.60325455069498	0.521081967827311	CTHRC1	1
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	1/53	299/18888	0.571251874457166	0.605341926641311	0.522885010944774	COL6A3	1
GO:0002366	leukocyte activation involved in immune response	1/53	301/18888	0.573693303894428	0.607411223799637	0.524672437884261	SYK	1
GO:0051056	regulation of small GTPase mediated signal transduction	1/53	304/18888	0.577329893726349	0.610221988011779	0.527100332618042	F11R	1
GO:0052547	regulation of peptidase activity	1/53	304/18888	0.577329893726349	0.610221988011779	0.527100332618042	SYK	1
GO:0002263	cell activation involved in immune response	1/53	305/18888	0.57853531320722	0.610976545723513	0.527752107920551	SYK	1
GO:0051607	defense response to virus	1/53	307/18888	0.580936042208081	0.612991086981872	0.52949223755897	CGAS	1
GO:0046651	lymphocyte proliferation	1/53	308/18888	0.582131370218574	0.61321126540821	0.529682424284519	SYK	1
GO:0070372	regulation of ERK1 and ERK2 cascade	1/53	308/18888	0.582131370218574	0.61321126540821	0.529682424284519	SYK	1
GO:0015850	organic hydroxy compound transport	1/53	311/18888	0.585697318711551	0.6154030153495	0.5315756240475	SYK	1
GO:0034504	protein localization to nucleus	1/53	311/18888	0.585697318711551	0.6154030153495	0.5315756240475	SYK	1
GO:0071375	cellular response to peptide hormone stimulus	1/53	311/18888	0.585697318711551	0.6154030153495	0.5315756240475	NUCKS1	1
GO:0001666	response to hypoxia	1/53	313/18888	0.588058012947925	0.616840599235671	0.532817386814909	FOXO3	1
GO:0051146	striated muscle cell differentiation	1/53	313/18888	0.588058012947925	0.616840599235671	0.532817386814909	SDC1	1
GO:0032943	mononuclear cell proliferation	1/53	315/18888	0.590405508339576	0.618780815232793	0.534493315440106	SYK	1
GO:0001822	kidney development	1/53	319/18888	0.595061191737533	0.622610320984641	0.53780118338852	SDC1	1
GO:0097193	intrinsic apoptotic signaling pathway	1/53	319/18888	0.595061191737533	0.622610320984641	0.53780118338852	PRODH	1
GO:0036293	response to decreased oxygen levels	1/53	327/18888	0.604217331351718	0.63165865674532	0.545616996130099	FOXO3	1
GO:0072001	renal system development	1/53	329/18888	0.606474439942977	0.633485486427832	0.547194983407197	SDC1	1
GO:0042742	defense response to bacterium	1/53	330/18888	0.607598253439556	0.634126472733307	0.547748657482299	SYK	1
GO:0002429	immune response-activating cell surface receptor signaling pathway	1/53	332/18888	0.609836442222773	0.634863230890207	0.548385057804133	SYK	1
GO:0045787	positive regulation of cell cycle	1/53	332/18888	0.609836442222773	0.634863230890207	0.548385057804133	AURKB	1
GO:0070371	ERK1 and ERK2 cascade	1/53	332/18888	0.609836442222773	0.634863230890207	0.548385057804133	SYK	1
GO:0006913	nucleocytoplasmic transport	1/53	333/18888	0.610950834794566	0.634959772282312	0.548468448768225	SYK	1
GO:0051169	nuclear transport	1/53	333/18888	0.610950834794566	0.634959772282312	0.548468448768225	SYK	1
GO:0060562	epithelial tube morphogenesis	1/53	335/18888	0.613170259336888	0.636734028701547	0.550001024072133	CTHRC1	1
GO:0045862	positive regulation of proteolysis	1/53	336/18888	0.614275308453211	0.637349088820819	0.550532303507842	SYK	1
GO:0016236	macroautophagy	1/53	343/18888	0.621924400937752	0.644747314733633	0.556922776837283	DIAPH3	1
GO:0032956	regulation of actin cytoskeleton organization	1/53	344/18888	0.623004908176916	0.645329250719922	0.557425444158293	F11R	1
GO:0043010	camera-type eye development	1/53	346/18888	0.625156841302983	0.647019112189516	0.558885120407593	ZHX2	1
GO:0032496	response to lipopolysaccharide	1/53	348/18888	0.627296721402504	0.6486936977565	0.560331601568048	KMO	1
GO:0070661	leukocyte proliferation	1/53	352/18888	0.631540587037827	0.652539442799684	0.563653496765616	SYK	1
GO:0070482	response to oxygen levels	1/53	354/18888	0.633644703941723	0.654169740032858	0.565061722347051	FOXO3	1
GO:0006936	muscle contraction	1/53	355/18888	0.634692336977823	0.654707531007	0.56552625788808	PKP2	1
GO:0010506	regulation of autophagy	1/53	357/18888	0.636778792774659	0.65631512389627	0.566914871807762	FOXO3	1
GO:0031589	cell-substrate adhesion	1/53	359/18888	0.638853555357732	0.657881727660197	0.568268079953763	PKP2	1
GO:0002768	immune response-regulating cell surface receptor signaling pathway	1/53	360/18888	0.639886571794995	0.657881727660197	0.568268079953763	SYK	1
GO:0010038	response to metal ion	1/53	360/18888	0.639886571794995	0.657881727660197	0.568268079953763	SDC1	1
GO:0042176	regulation of protein catabolic process	1/53	362/18888	0.641943914973076	0.659451476290523	0.569624004586809	CDK2	1
GO:0002237	response to molecule of bacterial origin	1/53	369/18888	0.649054207760042	0.666205103423396	0.575457683441473	KMO	1
GO:0007281	germ cell development	1/53	371/18888	0.651060148866926	0.667712677427054	0.576759902591858	FOXO3	1
GO:0051347	positive regulation of transferase activity	1/53	376/18888	0.65602591612814	0.672250794515481	0.580679858073244	AURKB	1
GO:0030336	negative regulation of cell migration	1/53	381/18888	0.660922330208014	0.676153462097581	0.584050922081156	FOXO3	1
GO:0051090	regulation of DNA-binding transcription factor activity	1/53	381/18888	0.660922330208014	0.676153462097581	0.584050922081156	SYK	1
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	1/53	389/18888	0.66861470511457	0.683460590836687	0.590362707078308	CDK2	1
GO:0001654	eye development	1/53	393/18888	0.672396422500918	0.686197662700033	0.592726947498864	ZHX2	1
GO:0050767	regulation of neurogenesis	1/53	393/18888	0.672396422500918	0.686197662700033	0.592726947498864	HLTF	1
GO:0010959	regulation of metal ion transport	1/53	394/18888	0.673335216207728	0.686592021120759	0.59306758821457	PKP2	1
GO:2000146	negative regulation of cell motility	1/53	396/18888	0.675204892018126	0.687370745928363	0.593740238681399	FOXO3	1
GO:2001233	regulation of apoptotic signaling pathway	1/53	396/18888	0.675204892018126	0.687370745928363	0.593740238681399	PRODH	1
GO:0150063	visual system development	1/53	397/18888	0.676135788661163	0.687755143458123	0.594072275333264	ZHX2	1
GO:0006631	fatty acid metabolic process	1/53	401/18888	0.679833268863501	0.690950738509675	0.596832581005097	SCD	1
GO:0048880	sensory system development	1/53	403/18888	0.681666445754773	0.692247869340835	0.597953022591906	ZHX2	1
GO:1903311	regulation of mRNA metabolic process	1/53	404/18888	0.682579168415038	0.692608903134606	0.598264878009313	MEX3D	1
GO:0050678	regulation of epithelial cell proliferation	1/53	407/18888	0.685301958448266	0.694804514152687	0.600161412910819	UHRF1	1
GO:0009615	response to virus	1/53	409/18888	0.687104407458822	0.696064204133102	0.601249513668767	CGAS	1
GO:0042692	muscle cell differentiation	1/53	428/18888	0.703730254689303	0.712326308288928	0.615296468183687	SDC1	1
GO:0040013	negative regulation of locomotion	1/53	431/18888	0.706274908485229	0.71432035089271	0.61701889140074	FOXO3	1
GO:0043434	response to peptide hormone	1/53	438/18888	0.712129334991528	0.719071294390308	0.621122683048748	NUCKS1	1
GO:0060537	muscle tissue development	1/53	438/18888	0.712129334991528	0.719071294390308	0.621122683048748	PKP2	1
GO:0001503	ossification	1/53	446/18888	0.718679996184326	0.724508706615667	0.62581943578607	CTHRC1	1
GO:0042391	regulation of membrane potential	1/53	446/18888	0.718679996184326	0.724508706615667	0.62581943578607	PKP2	1
GO:0048732	gland development	1/53	449/18888	0.721098598689685	0.726357826719026	0.627416677184576	DUT	1
GO:0006417	regulation of translation	1/53	451/18888	0.722699654064446	0.727381109313446	0.628300572892167	FOXO3	1
GO:0072594	establishment of protein localization to organelle	1/53	454/18888	0.725084342934203	0.729190807659559	0.629863762385358	SYK	1
GO:0006869	lipid transport	1/53	456/18888	0.726662945287658	0.730187583664154	0.630724762109868	SYK	1
GO:0051960	regulation of nervous system development	1/53	468/18888	0.735949486517531	0.738921818854032	0.638269259627482	HLTF	1
GO:0002443	leukocyte mediated immunity	1/53	469/18888	0.736709240980863	0.739087640467484	0.638412493777223	SYK	1
GO:0043269	regulation of monoatomic ion transport	1/53	470/18888	0.737466850526876	0.739251044520086	0.638553639675224	PKP2	1
GO:0043410	positive regulation of MAPK cascade	1/53	475/18888	0.741222931810636	0.742417489315568	0.641288765805885	SYK	1
GO:0050673	epithelial cell proliferation	1/53	482/18888	0.746393007393128	0.746393007393128	0.644722756947107	UHRF1	1
GO:0051345	positive regulation of hydrolase activity	1/53	482/18888	0.746393007393128	0.746393007393128	0.644722756947107	SYK	1
